id,uri,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release
1617,https://open.spotify.com/track/4TzXqUIcdpAmre24puQ6Uu,tats on my face,Offset,album,atl hip hop,1770484.0,True,FATHER OF 4,2019-02-22,4,16,0.88,0.335,1,-8.742,1,0.297,0.226,0.0,0.107,0.213,140.061,182023,4,hip hop,631.0
1618,https://open.spotify.com/track/56lQI55srtE2glxdPffDLT,racks on racks,Lil Pump,album,emo rap,7325898.0,True,Harverd Dropout,2019-02-22,6,16,0.8220000000000001,0.484,1,-7.166,1,0.0865,0.0311,6.22e-06,0.31,0.0934,150.061,129778,4,rap,631.0
1620,https://open.spotify.com/track/26pr9oLIVAc1L62F2exIRT,fragen,Azet - Zuna,single,albanian hip hop,1079491.0,True,Fragen,2019-02-22,1,1,0.8390000000000001,0.733,2,-5.26,0,0.273,0.488,8.28e-05,0.0923,0.409,123.14,176261,4,hip hop,631.0
1619,https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG,lost in the fire,Gesaffelstein - The Weeknd,single,destroy techno,353648.0,True,Lost in the Fire,2019,1,1,0.6629999999999999,0.675,2,-12.159,1,0.0359,0.0863,0.00133,0.117,0.176,101.004,202093,4,dance/electronic,
1621,https://open.spotify.com/track/7e4KQkp5ZR1gXCAalRjX6B,nights like this,Kehlani - Ty Dolla $ign,single,pop,4028947.0,True,Nights Like This (feat. Ty Dolla $ign),2019-01-10,1,1,0.61,0.725,8,-5.131,1,0.15,0.3670000000000001,0.0,0.154,0.291,146.16299999999995,201788,4,pop,674.0
1622,https://open.spotify.com/track/2MJdgSby3DtSS7bUJx2cly,red room,Offset,single,atl hip hop,1770484.0,True,Red Room,2019-02-14,1,1,0.936,0.5589999999999999,7,-8.591000000000001,0,0.158,0.479,0.0,0.129,0.517,112.339,241440,4,hip hop,639.0
1624,https://open.spotify.com/track/7FjZU7XFs7P9jHI9Z0yRhK,so close,NOTD - Felix Jaehn - Captain Cuts - Georgia Ku,single,dance pop,152882,False,So Close (feat. Georgia Ku),2018-11-02,1,1,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.7609999999999999,125.03,190302,4,pop,743.0
1625,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED,woman like me,Little Mix - Nicki Minaj,album,dance pop,8158070.0,True,LM5 (Deluxe),2018-11-16,2,18,0.754,0.8540000000000001,5,-3.449,0,0.0608,0.177,0.0,0.0808,0.8,75.002,229720,4,pop,729.0
1623,https://open.spotify.com/track/2dxky69jKzbtUfA3Hl8Nuo,soldi,Mahmood,single,italian pop,737923,False,Gioventù Bruciata,2019-02-06,1,7,0.69,0.581,3,-9.832,0,0.0466,0.0404,0.0,0.111,0.3720000000000001,94.904,195476,4,pop,647.0
1626,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,nice for what,Drake,album,canadian hip hop,50593376.0,True,Scorpion,2018-06-29,4,25,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,210747,4,hip hop,869.0
1628,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa,whoa,XXXTENTACION,album,emo rap,22910410.0,False,SKINS,2018-12-07,4,10,0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.14700000000005,157777,4,rap,708.0
1627,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,praise the lord,A$AP Rocky - Skepta,album,east coast hip hop,8122580.0,True,TESTING,2018-05-25,5,15,0.8540000000000001,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,205040,4,hip hop,904.0
1629,https://open.spotify.com/track/711MglQhnhOF3UAiAs9A59,,,,,,,,,,,,,,,,,,,,,,,,,
1631,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,undecided,Chris Brown,single,dance pop,12520603,True,Undecided,2019-01-04,1,1,0.441,0.527,3,-5.318,1,0.0966,0.172,0.0,0.233,0.589,96.37,187298,4,pop,680.0
1630,https://open.spotify.com/track/2v5JTeM6hSmi5wWy7jiwrI,ive been waiting,Lil Peep - ILOVEMAKONNEN - Fall Out Boy,single,emo rap,5305740.0,True,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),2019-01-31,1,1,0.741,0.845,5,-3.568,0,0.0381,0.15,0.0,0.174,0.926,129.939,233613,4,rap,653.0
1632,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK,fefe,6ix9ine - Nicki Minaj - Murda Beatz,album,emo rap,5963018.0,True,DUMMY BOY,2018-11-27,2,13,0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.376,125.978,179405,4,rap,718.0
1633,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ,bad!,XXXTENTACION,album,emo rap,22910410,False,SKINS,2018-12-07,5,10,0.78,0.4920000000000001,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,4,rap,708.0
1634,https://open.spotify.com/track/524euygKKFWurhvIdSrkg6,i tuoi particolari,Ultimo,single,italian adult pop,2118012.0,False,I Tuoi Particolari,2019-02-06,1,1,0.659,0.588,0,-5.682,1,0.063,0.632,0.0,0.124,0.297,135.884,219939,4,pop,647.0
1636,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,puntos suspensivos,Piso 21,album,colombian pop,6212775.0,False,Ubuntu,2018-05-11,10,13,0.823,0.731,11,-3.399,0,0.103,0.175,0.0,0.131,0.952,152.024,186316,4,pop,918.0
1635,https://open.spotify.com/track/1Spmq0UazGU6ovMIlGldZX,dumb blonde,Avril Lavigne - Nicki Minaj,album,canadian pop,6408379,False,Head Above Water,2019-02-15,5,12,0.727,0.852,1,-4.682,1,0.0803,0.166,0.0,0.122,0.922,110.017,214652,4,pop,638.0
1637,https://open.spotify.com/track/7r55d7IhAj5UGKiYbXBwRP,prinzessa,Capital Bra,single,german hip hop,3722987.0,True,Prinzessa,2019-01-25,1,1,0.732,0.583,7,-6.766,1,0.125,0.519,1.97e-05,0.108,0.277,100.464,178000,4,hip hop,659.0
1638,https://open.spotify.com/track/3BXXkwyhsHM0EPApHMhQC5,speed it up,Gunna,single,atl hip hop,2611308.0,True,Speed It Up,2019-02-11,1,1,0.912,0.5870000000000001,7,-7.395,1,0.0582,0.0394,0.01,0.111,0.435,143.02700000000004,179022,4,hip hop,642.0
1639,https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt,stay with me,Sam Smith,album,pop,14303985.0,False,In The Lonely Hour,2014-05-26,3,10,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,172724,4,pop,2355.0
1640,https://open.spotify.com/track/0mqTcM8kuu2IYPotMt7AzS,make you feel my love,Adele,album,british soul,24014946.0,False,19,2008-01-28,9,22,0.5589999999999999,0.172,10,-10.636,1,0.0291,0.907,0.000383,0.105,0.0955,77.025,212040,4,r&b/soul,4665.0
1641,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr,halo,Beyoncé,album,dance pop,24958001.0,False,I AM...SASHA FIERCE - Platinum Edition,2008,4,20,0.422,0.7120000000000001,11,-5.907,0,0.1,0.273,0.0,0.051,0.471,78.454,261160,4,pop,
1642,https://open.spotify.com/track/5C0LFQARavkPpn7JgA4sLk,every breath you take - remastered 2003,The Police,album,album rock,3813355.0,False,Synchronicity (Remastered),1983-06-01,7,11,0.82,0.452,1,-9.796,1,0.0348,0.5429999999999999,0.00294,0.0701,0.74,117.401,253250,4,rock,13672.0
1643,https://open.spotify.com/track/6GzApXoBQiiAjak3tOQfV3,lie to me,5 Seconds of Summer - Julia Michaels,single,boy band,6734577,False,Lie To Me (feat. Julia Michaels),2018-12-21,1,1,0.611,0.52,0,-5.445,1,0.0346,0.0132,0.0,0.105,0.7709999999999999,159.92700000000005,149878,4,boy band,694.0
1644,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl,a thousand years,Christina Perri,single,dance pop,2739358.0,False,A Thousand Years,2011-10-18,1,1,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,3,pop,3306.0
1645,https://open.spotify.com/track/3XVBdLihbNbxUwZosxcGuJ,if i aint got you,Alicia Keys,album,hip pop,8049832,False,The Diary Of Alicia Keys,2003-12-02,6,15,0.609,0.445,7,-9.129,1,0.106,0.603,6.77e-06,0.104,0.166,118.393,228707,3,pop,6183.0
1646,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND,fire on fire - from watership down,Sam Smith,single,pop,14303985,False,"Fire On Fire (From ""Watership Down"")",2018-12-21,1,1,0.584,0.407,1,-7.356,0,0.046,0.476,0.0,0.18,0.341,115.124,246735,4,pop,694.0
1647,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,the night we met,Lord Huron,album,indie folk,752472,False,Strange Trails,2015-04-06,14,14,0.443,0.369,9,-9.514,1,0.0441,0.969,0.277,0.638,0.0989,174.107,208212,3,indie,2040.0
1648,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,love lies,Khalid - Normani,single,alternative r&b,12829933.0,False,Love Lies (with Normani),2018-02-14,1,1,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955,201707,4,r&b/soul,1004.0
1650,https://open.spotify.com/track/3WRIaWsws011vHMd9uzPjG,first off,Future - Travis Scott,album,atl hip hop,9442830.0,True,Future Hndrxx Presents: The WIZRD,2019-01-18,17,20,0.7340000000000001,0.6829999999999999,1,-6.105,1,0.0776,0.013,0.0,0.28,0.445,162.03799999999995,228367,4,hip hop,666.0
1649,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16,she will be loved - radio mix,Maroon 5,album,pop,27713137.0,False,Songs About Jane: 10th Anniversary Edition,2002,4,29,0.6509999999999999,0.6629999999999999,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0,259453,4,pop,
1652,https://open.spotify.com/track/1XJ93XskwJf7PCyIVLbNBt,anxiety,Julia Michaels - Selena Gomez,single,dance pop,3285815.0,True,Inner Monologue Part 1,2019-01-24,1,6,0.8029999999999999,0.384,7,-6.522,1,0.179,0.5710000000000001,0.0,0.194,0.503,141.924,210147,4,pop,660.0
1651,https://open.spotify.com/track/7wcyO1rrH3Ru4t659IjG41,crushed up,Future,album,atl hip hop,9442830,True,Future Hndrxx Presents: The WIZRD,2019-01-18,5,20,0.7809999999999999,0.597,10,-6.794,0,0.23,0.0415,0.0,0.152,0.544,158.043,149949,4,hip hop,666.0
1655,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,mine,Bazzi,album,pop,3807231.0,True,COSMIC,2018-04-12,14,16,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.7170000000000001,142.929,131064,4,pop,947.0
1653,https://open.spotify.com/track/2BkyYZmU4JuWW2sYi9EzpC,7 minutes,Dean Lewis,single,australian pop,1334214.0,False,7 Minutes,2019-01-18,1,1,0.613,0.7390000000000001,10,-6.478,1,0.0311,0.526,0.0,0.149,0.7120000000000001,104.966,211453,4,pop,666.0
1656,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,all the stars,Kendrick Lamar - SZA,album,conscious hip hop,15770741,True,Black Panther The Album Music From And Inspired By,2018-02-09,2,14,0.698,0.633,8,-4.9460000000000015,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187,4,hip hop,1009.0
1657,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9,this is america,Childish Gambino,single,atl hip hop,7079534,True,This Is America,2018-05-06,1,1,0.8540000000000001,0.463,5,-6.159,1,0.1369999999999999,0.117,0.0,0.354,0.5489999999999999,120.024,225773,4,hip hop,923.0
1654,https://open.spotify.com/track/0NmyHZZMfVBiUSOfDmz9Bf,la ragazza con il cuore di latta,Irama,album,italian adult pop,1332159.0,False,Giovani per sempre,2019-02-08,1,14,0.612,0.687,0,-7.093,1,0.182,0.279,0.0,0.209,0.305,99.939,222101,4,pop,645.0
1658,https://open.spotify.com/track/1CAksvEO6oRHd9bBKWAfuY,one last time,Ariana Grande,album,dance pop,52571724.0,False,My Everything,2014-08-24,3,12,0.631,0.601,8,-4.98,1,0.032,0.0953,2.86e-06,0.0999,0.104,125.014,197253,4,pop,2265.0
1659,https://open.spotify.com/track/76FZM38RC8XaAjJ77CVTNe,,,,,,,,,,,,,,,,,,,,,,,,,
1660,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,amigos con derechos,Reik - Maluma,single,latin,4894647.0,False,Amigos Con Derechos,2018-08-31,1,1,0.6859999999999999,0.807,1,-3.324,1,0.0613,0.0481,0.0,0.0652,0.63,183.971,227476,4,latin,806.0
1661,https://open.spotify.com/track/3aYAAXlB1yvUs5MJ0FI3bh,hallo hallo,Azet - Zuna,single,albanian hip hop,1079491.0,True,Hallo Hallo,2019-02-08,1,1,0.784,0.654,5,-6.674,1,0.283,0.233,0.0,0.163,0.6609999999999999,98.036,166725,4,hip hop,645.0
1662,https://open.spotify.com/track/1T7aSWZQIorPMzRT8jTMXc,bebi liguei - ao vivo,Marília Mendonça,single,sertanejo,17480154.0,False,Bebi Liguei (Ao Vivo),2018-12-16,1,1,0.603,0.804,0,-4.253,1,0.198,0.362,0.0,0.743,0.682,153.88299999999995,159780,4,latin,699.0
1663,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2,these days,Rudimental - Jess Glynne - Macklemore - Dan Caplen,album,dance pop,1217112.0,False,Toast to Our Differences (Deluxe Edition),2019-01-25,6,16,0.654,0.7979999999999999,0,-4.084,1,0.0451,0.188,0.0,0.15,0.574,92.207,211760,4,pop,659.0
1664,https://open.spotify.com/track/44ONERBHALxftQNWq6dmyd,,,,,,,,,,,,,,,,,,,,,,,,,
1665,https://open.spotify.com/track/0SfG57HqtBNqKN9O27fo1s,racks on racks,Lil Pump,single,emo rap,7325898.0,True,Racks on Racks,2019-01-31,1,1,0.8220000000000001,0.484,1,-7.166,1,0.0865,0.0311,6.22e-06,0.31,0.0934,150.061,129778,4,rap,653.0
1668,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,imagine,Ariana Grande,single,dance pop,52571724,True,imagine,2018-12-14,1,1,0.7140000000000001,0.474,8,-4.993,1,0.039,0.374,0.0,0.106,0.376,62.484,212293,3,pop,701.0
1667,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,"thank u, next",Ariana Grande,single,dance pop,52571724.0,True,"thank u, next",2018-11-03,1,1,0.7240000000000001,0.647,1,-5.642,1,0.0658,0.28,0.0,0.102,0.435,106.96,207333,4
1669,https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU,monster,21 Savage,album,atl hip hop,8668809,True,i am > i was,2018-12-21,13,15,0.89,0.607,9,-6.916,0,0.124,0.158,0.000228,0.118,0.224,134.02200000000002,233040,4,hip hop,694.0
1670,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g,,,,,,,,,,,,,,,,,,,,,,,,,
1666,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,7 rings,Ariana Grande,single,dance pop,52571724,True,7 rings,2019-01-18,1,1,0.725,0.321,1,-10.744000000000002,0,0.3229999999999999,0.578,0.0,0.0884,0.319,70.142,178640,4,pop,666.0
1671,https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9,nuketown,Ski Mask The Slump God - Juice WRLD,album,miami hip hop,3655109.0,True,STOKELEY,2018-11-30,2,13,0.8079999999999999,0.617,10,-9.32,0,0.442,0.113,0.0,0.7340000000000001,0.632,149.96200000000005,166400,4,hip hop,715.0
1672,https://open.spotify.com/track/2IoZOYOZDrWCOLoZoYedxQ,one call,Gunna,single,atl hip hop,2611308.0,True,One Call,2019-02-01,1,1,0.861,0.481,2,-7.309,1,0.343,0.125,1.3800000000000003e-05,0.0903,0.188,146.99200000000005,195736,4,hip hop,652.0
1673,https://open.spotify.com/track/3jq1RpStaB1YGyN3rRZGca,sauce!,XXXTENTACION,album,emo rap,22910410.0,True,"XXXTENTACION Presents: Members Only, Vol. 4",2019-01-23,3,24,0.68,0.313,3,-13.672,0,0.0347,0.5820000000000001,0.0,0.19,0.405,135.034,144724,4,rap
1674,https://open.spotify.com/track/3uB8KqnEoQq5bTQ1JFHJ7Y,romeo & juliet,Loredana - Mozzik,single,frauenrap,961128.0,False,ROMEO & JULIET,2019-02-01,1,1,0.644,0.68,5,-3.863,0,0.24,0.172,4.06e-05,0.0435,0.6829999999999999,125.465,198627,5,rap,652.0
1675,https://open.spotify.com/track/1NHlyKgtR4roNylOhidKSv,girls have fun,Tyga - G-Eazy - Rich The Kid,single,dance pop,5980363.0,True,Girls Have Fun (feat. G-Eazy & Rich The Kid),2019-01-23,1,1,0.888,0.74,8,-5.363,1,0.238,0.00586,0.0,0.218,0.664,100.003,175711,4,pop,661.0
1677,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,everybody dies in their nightmares,XXXTENTACION,album,emo rap,22910410.0,True,17,2017-08-25,4,11,0.7340000000000001,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.6890000000000001,129.953,95467,4,rap,1177.0
1676,https://open.spotify.com/track/4NdXQlDTzxbOMkzJGWFtz3,butterfly doors,Lil Pump,single,emo rap,7325898.0,True,Butterfly Doors,2019-01-04,1,1,0.925,0.397,5,-11.265,1,0.1689999999999999,0.0889,5.12e-05,0.144,0.429,130.00799999999998,132923,4,rap,680.0
1678,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,solo,JENNIE,single,k-pop,457338.0,False,SOLO,2018-11-12,1,1,0.7509999999999999,0.642,3,-5.165,0,0.087,0.0861,0.0,0.0953,0.388,95.045,169567,4,k-pop,733.0
1679,https://open.spotify.com/track/7wMAgaPiKzTNxpDWu2BPfk,jenifer,Gabriel Diniz,album,forro,1197771.0,False,À Vontade,2019-02-01,2,9,0.768,0.934,8,-2.533,1,0.0453,0.22,1.73e-06,0.0854,0.916,160.108,160640,4,latin,652.0
1680,https://open.spotify.com/track/260R90ctQ1SiPax90PuEsT,hobby hobby,MERO,single,german hip hop,1640962.0,True,Hobby Hobby,2019-01-18,1,1,0.737,0.75,8,-6.464,1,0.298,0.379,0.0,0.131,0.857,81.955,153308,4,hip hop,666.0
1681,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz,notificação preferida - ao vivo,Zé Neto & Cristiano,album,sertanejo,12263746,False,Esquece o Mundo Lá Fora (ao Vivo),2018-05-18,12,15,0.398,0.838,8,-4.734,0,0.13,0.778,0.0,0.189,0.206,156.00799999999995,182341,3,latin,911.0
1682,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,sin pijama,Becky G - Natti Natasha,single,dance pop,9339408.0,False,Sin Pijama,2018-04-20,1,1,0.7909999999999999,0.745,11,-3.695,0,0.0464,0.354,2.93e-05,0.104,0.82,94.014,188560,4,pop,939.0
1683,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,ppp,Kevin Roldan,single,latin,3310938.0,False,PPP,2018-09-07,1,1,0.7859999999999999,0.65,4,-6.839,1,0.109,0.363,8.170000000000001e-05,0.122,0.7120000000000001,92.975,129040,4,latin,799.0
1684,https://open.spotify.com/track/6AyI8UGx8Y4peb7pLOy2pf,7 rings  - remix,Ariana Grande - 2 Chainz,single,dance pop,52571724.0,True,7 rings (Remix),2019-02-01,1,1,0.78,0.341,1,-10.162,0,0.465,0.517,0.0,0.0873,0.342,70.01100000000001,178640,4,pop,652.0
1685,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,imposible,Luis Fonsi - Ozuna,single,latin,8932627.0,False,Imposible,2018-10-19,1,1,0.7859999999999999,0.764,11,-2.935,1,0.0798,0.122,0.0,0.102,0.913,90.979,163880,4,latin,757.0
1687,https://open.spotify.com/track/2MShy1GSSgbmGUxADNIao5,calling my spirit,Kodak Black,album,florida rap,6344939.0,True,Dying to Live,2018-12-14,10,16,0.91,0.366,1,-9.954,1,0.0941,0.0996,0.0,0.261,0.74,119.985,152000,4,rap,701.0
1686,https://open.spotify.com/track/0m0Ew7RcwZaBS8psxgE00P,derdim olsun,Reynmen,single,turkish hip hop,1936843.0,False,Derdim Olsun,2019-01-25,1,1,0.629,0.581,1,-7.541,0,0.0577,0.5479999999999999,0.0,0.127,0.388,123.982,195484,4,hip hop,659.0
1688,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa,happy now,Zedd - Elley Duhé,single,complextro,5236599.0,False,Happy Now,2018-07-18,1,1,0.503,0.741,4,-5.127999999999999,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,207030,3,dance/electronic,850.0
1689,https://open.spotify.com/track/5ixqGGFu0hdHfErdp32QwT,jenifer,Gabriel Diniz,single,forro,1197771.0,False,Jenifer,2018-09-21,1,1,0.768,0.934,8,-2.533,1,0.0453,0.22,1.73e-06,0.0854,0.916,160.108,160640,4,latin,785.0
1690,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s,look at me!,XXXTENTACION,compilation,emo rap,22910410,True,Revenge,2017-05-16,1,7,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,126346,4,rap,1275.0
1691,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp,ibiza,Ozuna - Romeo Santos,album,latin,25013980,False,Aura,2018-08-24,7,20,0.69,0.71,5,-5.144,1,0.335,0.25,0.0,0.108,0.726,192.068,200747,4,latin,813.0
1693,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,no es justo,J Balvin - Zion & Lennox,album,latin,23718139,False,Vibras,2018-05-25,5,14,0.684,0.8109999999999999,7,-4.494,1,0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,latin,904.0
1692,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg,quem me dera,Márcia Fellipe - Jerry Smith,album,forro,1190974.0,False,Made In Studio,2018-12-12,2,12,0.815,0.723,6,-3.611,0,0.0574,0.115,0.0,0.184,0.8959999999999999,149.918,147990,4,latin,703.0
1694,https://open.spotify.com/track/5kXDF4OmM5COyeo6z97nEk,harmony hall,Vampire Weekend,single,baroque pop,1634122.0,False,Harmony Hall / 2021,2019-01-24,1,2,0.653,0.76,11,-6.086,1,0.0479,0.475,0.000129,0.0917,0.6,98.008,308733,4,pop,660.0
1695,https://open.spotify.com/track/0dUjcVPXy2Npz7RAmylgOS,orbit,SHIRIN DAVID,single,frauenrap,490063.0,False,Orbit,2019-01-25,1,1,0.8590000000000001,0.5489999999999999,9,-8.85,0,0.291,0.471,0.0,0.114,0.4370000000000001,139.99,197475,4,rap,659.0
1697,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf,somebody to love - remastered 2011,Queen,album,classic rock,29836055,False,A Day At The Races (Deluxe Remastered Version),1976-12-10,6,15,0.4970000000000001,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,296493,3,rock,16036.0
1698,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth,familia  - spider-man: into the spider-verse,Nicki Minaj - Anuel AA - Bantu,album,dance pop,19152566.0,False,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,4,13,0.7659999999999999,0.8809999999999999,9,-5.158,0,0.1369999999999999,0.0166,2.3e-06,0.347,0.674,112.027,174893,5,pop,701.0
1696,https://open.spotify.com/track/5IwUFTiNkarb5HEtNRtRtc,mother tongue,Bring Me The Horizon,album,melodic metalcore,3266166.0,False,amo,2019-01-25,11,13,0.598,0.872,6,-4.567,0,0.0328,0.0196,0.0,0.326,0.609,107.009,217425,4,metal,659.0
1700,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ,10 freaky girls,Metro Boomin - 21 Savage,album,hip hop,2130658.0,True,NOT ALL HEROES WEAR CAPES (Deluxe),2018-11-06,6,26,0.81,0.353,6,-9.931,0,0.31,0.588,0.0,0.102,0.0727,88.031,208293,4,hip hop,739.0
1699,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,these days,Rudimental - Jess Glynne - Macklemore - Dan Caplen,single,dance pop,1217112.0,False,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",2018-01-19,1,1,0.653,0.809,0,-4.057,1,0.0474,0.194,0.0,0.165,0.55,92.213,210773,4,pop
1701,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ,never recover,Lil Baby - Gunna - Drake,album,atl hip hop,5372519.0,True,Drip Harder,2018-10-05,13,13,0.753,0.6859999999999999,1,-5.415,0,0.284,0.0677,0.0,0.193,0.8859999999999999,132.055,194732,4,hip hop,771.0
1703,https://open.spotify.com/track/3L19besdNQzd342qL78xqm,demons and angels,A Boogie Wit da Hoodie - Juice WRLD,album,melodic rap,5184928.0,True,Hoodie SZN,2018-12-21,6,20,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,214593,4,rap,694.0
1702,https://open.spotify.com/track/0PowxVSTY2uh1CPc8EPKyX,project dreams,Marshmello - Roddy Ricch,single,brostep,27670203.0,False,Project Dreams,2018-12-07,1,1,0.777,0.831,8,-2.129,1,0.177,0.42,0.0,0.105,0.7909999999999999,160.153,167898,4,dance/electronic,708.0
1704,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,yes indeed,Lil Baby - Drake,album,atl hip hop,5372519,True,Harder Than Ever,2018-05-18,5,17,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,142273,4,hip hop,911.0
1705,https://open.spotify.com/track/15Y949TGjUppdT78h0S49P,gassed up!,XXXTENTACION - Flyboy Tarantino - Kid Trunks - Bass Santana - Kin$oul,album,emo rap,22910410,True,"XXXTENTACION Presents: Members Only, Vol. 4",2019-01-23,4,24,0.843,0.56,6,-6.122000000000001,1,0.284,0.293,6.72e-06,0.0984,0.477,130.032,225051,4,rap
1707,https://open.spotify.com/track/64ydkbrt0xhdJXRaam06Mc,mile high,James Blake - Travis Scott - Metro Boomin,album,art pop,1092250,False,Assume Form,2019-01-18,2,12,0.754,0.37,6,-9.854,0,0.12,0.403,6.22e-05,0.107,0.228,114.941,193600,4,pop,666.0
